label,ANK1,ARHGAP25,ASB13,ASGR2,ATRNL1,BAIAP2L2,C2CD4C,CABP1,CADPS2,CAMK2G,CBLN2,CHGA,COCH,COL5A2,COX7A1,CTNNAL1,DCLK1,DIRAS1,DMKN,DNAJC5G,DPYSL3,ECM1,EFNA5,EIF4E1B,EIF5A2,EPN3,ESRRG,FAM162B,FAM217B,FBLN7,FBXO33,FGF9,FMN1,FREM3,GLCCI1,GNB4,GRIN2A,HAPLN4,HCN1,HR,HS3ST1,HSPB3,HTR1F,IDS,IGFBP2,KCNA2,KCNA5,KCNAB3,KCNC1,KCNC3,KCNG1,KCNS1,KCNS2,KCTD4,LAG3,LINC01296,LINC02217,LRRC36,LY6D,LYPD8,LYSMD4,MADCAM1,MAST4,MET,MIR124-2HG,MIR600HG,MYBPHL,NEFH,NFIC,NIPAL2,NKAIN4,NR3C1,NT5M,NUPR1,P2RX6,PELI3,PKIA,PLXDC1,PNMT,POU6F1,POU6F2,PPEF1,PRRX1,PVALB,RAB37,RGS6,ROBO1,RORB,RTKN2,SCARA5,SCN1A,SCN1B,SCN9A,SCRT1,SEMA7A,SHD,SLC16A7,SLC24A2,SLC25A12,SOHLH1,SORL1,SPTSSB,STAC2,STARD5,STAU2,STX19,SV2C,SYT2,TDRD1,TESPA1,TEX29,TMTC1,TNNT2,TPTE2P6,TSHZ3,TUNAR,VAT1L,WDR66,ZBTB16,ZNF365,ZYX
L_posteriorcingulate,0.39574411356202893,0.844630045938664,0.29559470068894805,0.4256306433208145,0.534930618530855,0.7009590739265769,0.8925049927011477,0.5607538932755054,0.38912804918565236,0.5744156089158973,0.6825236573290171,0.4789283215300025,0.6057516113575806,0.5585476335708032,0.43665506309660224,0.5727473092332855,0.482571846093553,0.3841023706321598,0.3330990919758086,0.28849762709118826,0.7504131146797027,0.5502972656481344,0.526942711087207,0.4725299222532115,0.25801927701291655,0.20247092233741185,0.35122563264593304,0.48592527781974937,0.4920071507096477,0.3793139067064202,0.44365193453829077,0.3127827229301357,0.5500491754829613,0.5161432407938953,0.4417592075573076,0.7835800307433637,0.5314111267879459,0.3239919122860848,0.5255753600638357,0.4197162827598115,0.30112633485066104,0.8892215825243044,0.5282910542136788,0.4786205421111553,0.4477055843830169,0.4579322747293623,0.5613949292749828,0.46218472387479076,0.3806408674272957,0.27353636806092546,0.71577975403313,0.6535662323626231,0.4645912400757348,0.5154087717834589,0.17820000811288886,0.38466467353448225,0.8732070237910571,0.6127212492139972,0.32644696971668147,0.7448710326765188,0.45482503427243487,0.4533410643301312,0.4741846970917684,0.31950570342045725,0.512422754122258,0.530812421545427,0.47010090144891076,0.3315494590501013,0.4717082360046114,0.4375984630689973,0.7236490726909871,0.4790961392224742,0.3839343026663915,0.668356308777259,0.46202092494109337,0.3238113427744367,0.6817622595944478,0.3905712084705864,0.5984623098318732,0.5343481136199176,0.4859393209466039,0.6482980829094934,0.72024402844474,0.3636750769554986,0.34688613315241984,0.33708555901605514,0.555034716619236,0.5661742817399708,0.2681971680568352,0.7966022720200296,0.27694554411150757,0.2853063288786149,0.5714191400793572,0.34141898030443624,0.32181165223165725,0.22360516924042825,0.30895274942926954,0.34156394475927304,0.4271026904204165,0.710876531639392,0.4272205037874348,0.18899955428765303,0.6019199421547353,0.2955985715173376,0.41787482152461525,0.39136324205279777,0.26148779102786096,0.19325860263436012,0.103787839746128,0.6417852495728926,0.5732322685991716,0.5481192911469193,0.5161619174390989,0.37631353208041535,0.5810504474148995,0.5617238952472806,0.6527308079104557,0.7050098181340293,0.6525966316745663,0.5142777181294079,0.4960626364464506
L_precentral,0.6192934277739409,0.7876723395653996,0.6407922323788805,0.8484535726305541,0.8108279578163821,0.8831347436420787,0.7556491957791783,0.7822902631914589,0.6656363437616731,0.7234695861445889,0.863965445774095,0.796137997313371,0.31661794904871193,0.75599197352398,0.8165881868307503,0.6929792799363584,0.7347726757118987,0.7359859941315615,0.47825929962944297,0.5567785040738832,0.4801843408014161,0.6441625820011244,0.7332608013933924,0.7169875085426964,0.6071880109980808,0.6446327456788519,0.585436031020332,0.7834395624922633,0.7794025030540886,0.7623556982014764,0.7601745777117639,0.6820389384782657,0.7755354955987434,0.7854938845517973,0.668016709288184,0.6331787860490389,0.813302233465195,0.781523411861898,0.8191206975703563,0.7329264150305924,0.5478071307473106,0.897172230214912,0.738490956004346,0.6787731178414204,0.817883207523511,0.753574812107153,0.4585912814663544,0.6295864853769751,0.6719616857159824,0.6684583713375524,0.5554899680244397,0.919258124422,0.7805346021774868,0.31278118023140616,0.496496579941764,0.7965559402529708,0.8815136404946343,0.3547004158493304,0.702659507489499,0.7711431760202053,0.5835065899593165,0.6495436987870409,0.7137412157177722,0.4879069413198463,0.6679817463126435,0.6928096483958219,0.6037208992638649,0.7340105415671122,0.6810504254151425,0.7961956385143415,0.3407011258335464,0.7325575469850132,0.688196825501246,0.40248853264495427,0.6784519133141825,0.7655979218113206,0.4740771778749804,0.7097676020285891,0.3257251101845425,0.6856336365941668,0.69723628577698,0.7608464084284073,0.570657382654865,0.7749319353376684,0.6760554551646534,0.6383507194355449,0.3672262865756483,0.748518923666306,0.7080437494061228,0.5544521249649,0.7081145287767044,0.7114548232437178,0.27409110492978866,0.7007765883224174,0.6724888727897892,0.6770703318964005,0.6428435994674128,0.7004452210776435,0.6430008072650929,0.9014134010737324,0.8126379639451701,0.6385824019334989,0.8021969540481494,0.6466470569838937,0.7470042880335758,0.6597691177424526,0.4555536494659947,0.518361873629445,0.42294929214378896,0.9255852264645174,0.8967019329564198,0.5386892278701929,0.7363329783581651,0.7125622373799411,0.6389713333388309,0.5795452607298947,0.4740538675764294,0.44774879313349186,0.7995911072930221,0.7995188011345663,0.7311622751932924
L_precuneus,0.6206373908142525,0.6662382816482798,0.6674299543860047,0.6728181862011061,0.8441004941386078,0.7892875652949695,0.7092955813779559,0.8049365220542026,0.7121137928736468,0.7347734056078723,0.724158304508261,0.7710542447685595,0.33197918745867094,0.6980623189377692,0.882239542754638,0.757183713078585,0.7031115428318128,0.6819034107434633,0.6976048572164926,0.6548544437924034,0.40860951434110343,0.7092933786538064,0.7581243385825703,0.7826472737991871,0.5859723456340264,0.5468358953947426,0.6076312852157104,0.8268822533976202,0.8195417962629029,0.7240373875671741,0.7395842484040979,0.6538667972522305,0.7924456652783375,0.5649563504476404,0.7540135396313978,0.5323156836181973,0.8316153561711511,0.6982825497877307,0.8025813570693802,0.7095673698062798,0.6499972780599693,0.8161443915157763,0.800050412168611,0.7680355998869769,0.716176434281398,0.7597801041596427,0.32002630948250105,0.6782895262245173,0.7026148818244722,0.651123931811711,0.5030876574661842,0.892305112599077,0.83945286407971,0.42420290379268305,0.622027259864885,0.7519680882272786,0.8247205292052672,0.30702621946238323,0.7766492191782235,0.7007634585411634,0.6725018248396347,0.6357841519332342,0.7373444060647407,0.8635269792599786,0.7782894879382155,0.7677466553133995,0.7296957767050704,0.6287335408056616,0.696218246795912,0.8309042809194443,0.32101658314618403,0.7456314066865838,0.698447833658737,0.28268314588704363,0.5732314002503454,0.7218458238999338,0.4444227838609502,0.7593771727513561,0.38956412386708394,0.7435579335747491,0.6976160809511219,0.6217393288820757,0.21483155271773505,0.7423073278800354,0.6021865278219293,0.6478831670616301,0.3578790866599089,0.8497673889104876,0.7630410201037309,0.4919964066009153,0.6622758347678834,0.7434847839066165,0.265760694526344,0.6770089531336086,0.6835399884553075,0.7054782544114215,0.6791232694310495,0.7048502500417543,0.7431160963213316,0.87744923629954,0.7542010500428211,0.6494492249475775,0.7764428603490536,0.6739198439395603,0.7801229935360787,0.6642187166449548,0.4748207045400421,0.4616640347958028,0.7229739867021889,0.8659147718258602,0.8437450109414848,0.416966046115107,0.6529373823412343,0.7125628938965033,0.800675629174008,0.2740053923093649,0.3615083737170448,0.39425946223261893,0.8392819071525843,0.8321559537046097,0.7300385285884029
L_rostralanteriorcingulate,0.6640016096724566,0.8387573920418888,0.7080289177389337,0.8223481470804557,0.7993051809376488,0.7980115948252475,0.5993867854047167,0.8424606010926935,0.6799444702998296,0.8172877970737247,0.7774767829851014,0.815848110831753,0.34102325891086654,0.7196748369910696,0.852323772907661,0.6744679899276819,0.7759075338657987,0.6865806039869641,0.48361572967586436,0.526783155620722,0.39535846600916874,0.762122269864788,0.770409921909326,0.7481433298955347,0.6382173878957104,0.716792551488589,0.7031218195791437,0.6710605438295344,0.7644130293060151,0.6381353659017527,0.8146610725261202,0.7302161757218211,0.7702866926856,0.5175600682802524,0.7165857648272685,0.6196678865680868,0.7812082360412086,0.7676878705975062,0.8101356482949197,0.7034635675945008,0.5995807482610337,0.8827147119320132,0.7692348770664191,0.7102717217215361,0.7694313119939351,0.7735512980814745,0.2914054780012336,0.6923162309358455,0.757492691675122,0.7381744421847252,0.4813453919377822,0.928899814992931,0.763623752496942,0.28500688465863816,0.6125213620256608,0.825063305393305,0.8460429204525953,0.34720634515721005,0.668304181669701,0.6563691740236751,0.5966857332194276,0.7120831123643557,0.697127452004776,0.3941838649206571,0.6901318806354378,0.7509132195239091,0.6182857365867297,0.8116426822179165,0.7364782855358971,0.7766103176645877,0.30793534654463617,0.7217819957646384,0.7122886896822921,0.3105427388094318,0.7350520398593156,0.7700010489005641,0.4033742848536899,0.7206179071538684,0.21266066585793011,0.6758228257404005,0.6542225718367787,0.6635357359486003,0.5449326008587876,0.7844992362426083,0.7278442863771833,0.5777076478703383,0.3428636520327812,0.7090479139792981,0.6022042857140643,0.3672736366804468,0.7380435318430059,0.7679496417473551,0.27722087494020836,0.7269354234332086,0.7230401117926532,0.6555797171989026,0.6484024283658506,0.7539499869468177,0.7669092057654369,0.8863365444273014,0.7871357751317497,0.5906852380931686,0.8552251855636429,0.6725177859983003,0.7759643221720905,0.5325587003246589,0.6288341480368266,0.6680304808010252,0.3407704803431904,0.8839687000898085,0.8434157181494416,0.5376175592739464,0.7136517341265404,0.7881664109184086,0.5417535542428437,0.43668057143760514,0.6320376877717208,0.41769868602061994,0.8090900590390229,0.7997918285959016,0.7614155310265224
L_rostralmiddlefrontal,0.5352424164875985,0.7349179638782761,0.6051983115006835,0.7692928487324683,0.819170198989886,0.8934951143388822,0.8169198315734499,0.7255225938159784,0.6593167967204145,0.7433278748770026,0.8495670676088668,0.743653317455911,0.39315943633858125,0.7014267061613856,0.768908443773428,0.7343577632566346,0.677910638843194,0.6559700083450078,0.5390153282221384,0.5603189437601906,0.5064105322751843,0.6011367368855928,0.7712186207597121,0.7522850988111509,0.5308211427060517,0.5652621213752482,0.5142450510117914,0.7504377236356498,0.7783252305738803,0.6486926680189731,0.7005278855780247,0.5935116101915177,0.79392627837553,0.769832768444182,0.6771614778231436,0.7562446229926373,0.825258952699414,0.7054866022640643,0.7936524169200964,0.587728240278702,0.5746697762629566,0.8859200175317113,0.7168744690484896,0.6684434175574167,0.834007183960534,0.7232000126954085,0.5441357995607,0.603415250148546,0.5926762806331349,0.5430004386595574,0.6271944619635315,0.8698115404568799,0.7765486017604744,0.3833318575971787,0.4853490786138961,0.5231110760891314,0.881332398325017,0.4196394722318171,0.7209380757471031,0.7874962377172734,0.605746117277388,0.6031396705552604,0.6752185909451072,0.5958405904948502,0.7114874734471784,0.6991268134090993,0.5498929953574557,0.6678510003123973,0.5604541807070582,0.7310083812490277,0.3146271894672797,0.7689381814763133,0.5721712491722978,0.3693241127670039,0.5572979346024634,0.6298965311466143,0.5589896094027549,0.6342022805537876,0.42764546712423207,0.676629659120073,0.7138494169349349,0.7934535295323885,0.4506468866765391,0.6883335158837695,0.5938897197612056,0.6242352443989662,0.4720661767292355,0.7238015192529642,0.6922290975762627,0.6249397265831622,0.5712989307830146,0.6126558467332855,0.36145914461473366,0.5545258793270854,0.5906327834206228,0.5691583131969301,0.6482400388917824,0.6758956706642331,0.7370034353193895,0.8764856420269592,0.7497319795001575,0.5470989944084187,0.7027790826425316,0.633392094434565,0.7408061921696015,0.6918433474079894,0.34297470764841065,0.3795154632578403,0.48696048076613835,0.8764734281889973,0.851299004643213,0.5239643691619601,0.7045166718909638,0.6490043834405522,0.7437760196894746,0.5456815689088265,0.522976278440247,0.5045414757759956,0.7356642669572566,0.829394799016896,0.65739606010162
L_superiorfrontal,0.5171229403920695,0.7110577403326565,0.5865281144725935,0.7509458376082115,0.8042394696836709,0.8516434125841483,0.8557629305612781,0.740611663630176,0.6258765085662336,0.6581521643502646,0.8390713168323419,0.7620807414063514,0.37093033710674256,0.712074259882559,0.7621658634880041,0.7496005130016637,0.6402676911934523,0.6748964915429846,0.5963540428810107,0.6039362943555235,0.5278900281125595,0.5878467336713559,0.744941802780406,0.6709551564884687,0.5095854642360645,0.46970902328463393,0.44588097246457,0.8318360625838461,0.7795214491406625,0.6996902775727953,0.7532759944957302,0.6065168811344653,0.7823181165111434,0.7523556524815315,0.6908220949245258,0.6421890162312538,0.8137541138819495,0.700544586859019,0.7640117108320673,0.6809772382046498,0.5561869193108123,0.8735179394659164,0.7429782315664499,0.646030599657969,0.7635784251614988,0.6755033048278031,0.5070816790723819,0.5941339983132403,0.5738984477462369,0.552804267463233,0.6376453014562276,0.8699560424646601,0.7991208679784144,0.4107950574344496,0.5062840161082055,0.6286113514216628,0.873206051292283,0.3819676353461005,0.7650234067691596,0.7629567043468454,0.6204512244165548,0.6127515437191499,0.6661598219655734,0.6898143059640328,0.7472581390333426,0.6735105004155378,0.604735894047098,0.5236553200889682,0.5580882618459938,0.7861160400027284,0.3825268622708275,0.7378304494799989,0.6300040937170872,0.3752537340582816,0.5832210049191685,0.6787094648591133,0.5574232476921944,0.6453622250136818,0.5375241818183938,0.670556444106611,0.7092560688331865,0.7551565453916371,0.6011501447500434,0.6865534978761042,0.5584843379330687,0.6383873004496112,0.3874211633663947,0.782949926505355,0.662691269813267,0.6403463415577569,0.5702835873008845,0.5975263136092034,0.30913646840727393,0.5737273691363042,0.5461786805506329,0.618205008022153,0.597432614682897,0.642978305633168,0.6218352832609281,0.8614977903624091,0.7358738466535426,0.5827954819329767,0.6933389285308958,0.5969522006475106,0.6962300132473332,0.6898792189930915,0.26960928456547445,0.2912612875291596,0.5483041345342525,0.8949208640880454,0.8848676887791876,0.39038994696727647,0.7296489699004617,0.6264115493316774,0.8025609592642029,0.4837887228594427,0.41842380251109096,0.5069936269442165,0.8156836671022263,0.8179168824419483,0.681995768389128
L_superiorparietal,0.558607031293169,0.7044017840380622,0.6033967017204286,0.6899816211936591,0.8317169706082845,0.8020701550529473,0.7587267300660613,0.7840740193100831,0.6805710323938244,0.7216404372784302,0.7110643073544018,0.7163645669294865,0.3844170786264797,0.7076933293774211,0.851275147710532,0.7481111219867613,0.6482524398382005,0.6362298993535149,0.642518557729046,0.6043368315878611,0.4345141567765293,0.6770024507647877,0.7490590374695761,0.7517737093730386,0.49312172104992236,0.5131121955559667,0.5581571068181282,0.7861271608939989,0.7854128229448151,0.6596606823610848,0.7292050622696559,0.6045276499856359,0.7818489426238159,0.6358415890631492,0.7189094709484554,0.5516071956503502,0.7947206537170327,0.6495354513236152,0.7602460348835604,0.6905968658324522,0.5841742111310777,0.842844017342364,0.7522513602928157,0.7538049927397452,0.7003828089803826,0.7553104446196813,0.37223055684137957,0.618255837326655,0.6556477523262878,0.5863279245039769,0.5182754657880123,0.8902452794635346,0.7927349596267552,0.4549376291434542,0.49331215776171544,0.7629786873736998,0.8354123444823379,0.30543302275405937,0.6879421795278455,0.7340667990344901,0.643550092474533,0.5943560964499803,0.6634135012996704,0.8086902530263645,0.7560941447556105,0.7575310314244916,0.6687983891467986,0.591501184410851,0.6726381976013127,0.7799779826713008,0.317985757521909,0.7219651330978452,0.6444921113958563,0.3261933040846146,0.5118091261553676,0.6817639763545426,0.5107319935898926,0.7368965454964486,0.43489468891604016,0.7283106477232596,0.6159722293180862,0.5933496323605005,0.280784513481886,0.6931454399375451,0.5478870819134056,0.6119282996319682,0.36213828916188545,0.8301702390906849,0.7111114118080318,0.5259815173685961,0.6096930169245915,0.6990689769957644,0.2978467192784596,0.650618702641215,0.6160844484073216,0.6625481190725567,0.6272735231535069,0.6828102674351234,0.7185729141362502,0.8426145222353467,0.7231506792451645,0.5158220883719079,0.7176320672715942,0.6156131113700969,0.7213011891131694,0.6130902123618959,0.43141674938900615,0.38905231204314467,0.6444382234236287,0.857431868324904,0.8394864697710824,0.43036903533337906,0.6716687656741064,0.6875551199780681,0.718457418998633,0.29641421608278345,0.40227114685610393,0.4361565340391041,0.7998631976927845,0.8429564840496887,0.704024656775243
L_superiortemporal,0.5877365515391766,0.6013720497021049,0.6503807658018681,0.6453982475502409,0.854966793279984,0.8106417321542525,0.7590700290244906,0.82002814810665,0.7228144505578479,0.7169056978434131,0.7157042797645573,0.7649704614955212,0.38174281428852924,0.6856025244503687,0.8778556222047396,0.7693160245661964,0.686581435510227,0.6642931682164892,0.6532851272905417,0.65651143580139,0.45350415774779884,0.706762758402445,0.7296919850252925,0.7865093556437646,0.5263201027357404,0.5370798406403428,0.5859047864700696,0.7883063838085315,0.825589367930408,0.7153795174863326,0.7572897634147119,0.6358330765053006,0.7660668494934327,0.6234990999080734,0.7409999017818397,0.5505348923015536,0.8360000216225576,0.6591876481996526,0.8202933261620913,0.6811633785749949,0.6403335241175749,0.8219606026887931,0.8044641042284839,0.7504267543281372,0.7208262867674233,0.7616534137039829,0.3152221770706845,0.650262104827317,0.6816418177277306,0.6274141417204412,0.519008590014332,0.8847266533374395,0.835717094873187,0.49282700480879366,0.622410850960935,0.6963141349920401,0.8198493492083934,0.2895005631227813,0.7830265105655331,0.7289071416523575,0.671665399700947,0.6204719908962495,0.6831257638908764,0.8504586144119839,0.7764002176598981,0.7796223688936632,0.7211492212852834,0.6100090429160007,0.6555490725671508,0.8183587898547943,0.2584085282844189,0.7326108701830056,0.6627922770565016,0.2756992642513406,0.5397495706491263,0.7374773756749327,0.5271599289753495,0.6953026714253674,0.45297294924954257,0.7093210421114036,0.6964317711366019,0.6288825074690041,0.17638975008941696,0.7289242529684083,0.5898086237103135,0.6705364511739376,0.4355663752718665,0.8566449086490806,0.7657425526937979,0.543929457328993,0.6331584269722181,0.7000838537098352,0.3308106808767474,0.6337982125115735,0.6737909452327229,0.6888234867280806,0.6907530661504019,0.7151085565871094,0.7867505850661055,0.871459388443826,0.7154280715973591,0.6012099510618898,0.7371640432753006,0.607238162252087,0.7638590197519106,0.6717047020881297,0.454299103227733,0.41179672984049914,0.7026711878209261,0.859123769004961,0.8361581177229699,0.472126182758036,0.6803031853755714,0.6972633806276325,0.7927228021139706,0.26066723336713526,0.3966456802832805,0.44367053874573364,0.8222700064694708,0.8224055744977508,0.7001790079342373
L_supramarginal,0.7142820551381779,0.680339102311545,0.7858891957793582,0.609043585333348,0.8566829850619871,0.7630695438559868,0.5258877736784963,0.8174391309589292,0.7303621277304652,0.8289299477071007,0.661008212163681,0.8464378251292862,0.329693137846786,0.6554398730019151,0.8956285388741657,0.7665177624389417,0.7489805684390097,0.6959586348906542,0.679593840032525,0.6290402774278286,0.3091991603591167,0.7404812523933337,0.8300238832105983,0.80730346642829,0.651509011447313,0.6745496003635507,0.7403647828800247,0.7448165758645718,0.8290914223703728,0.7048075608945735,0.8154099257877059,0.7250499601004156,0.8094391429851561,0.35844765788115057,0.8264604408836108,0.5504918594225722,0.8434817280102479,0.7516056489730429,0.8385756577002154,0.7717842211572586,0.7394257901575956,0.834461707511449,0.7996254305886458,0.8161732869973636,0.8572223092156266,0.8209909558572498,0.24176364825816188,0.7915660608486306,0.7770438332486989,0.739352228871276,0.3721669031729948,0.9256770502339925,0.8145110406503787,0.27472842171991163,0.7880663529775189,0.48804483187383935,0.8162578709885656,0.274423384059514,0.7245665686071892,0.6095204114100932,0.7496829167747232,0.6936385783840002,0.7024481332616591,0.7356428908644826,0.7909646602310577,0.8226803010358629,0.6985841104650365,0.7373717655921612,0.7610278851801384,0.7858474387404889,0.22413424578857313,0.7994971830335644,0.7582848220160402,0.23620478154355332,0.6813324179347274,0.7514192913071415,0.3265376333851027,0.7806490812987049,0.26998772343652244,0.7574677258431707,0.7355196270592059,0.5452877282121822,0.3548108930895653,0.8206173764392277,0.7080592974823009,0.6810861067724692,0.3115822299136703,0.847591670569543,0.7124081119900674,0.40215739406827944,0.7255273008054325,0.8237652011485849,0.21674162757645735,0.7672179079329489,0.7724734080614651,0.7140307515689935,0.7031655681182295,0.7932999291026878,0.8182117075101168,0.8756224922533167,0.7611235257228303,0.634971638920011,0.8278572537024503,0.7253528595520895,0.8072001561736345,0.6220598288211142,0.5468908309628342,0.6133554624736378,0.643101376261983,0.84471298681939,0.8236707886025569,0.3609539595551115,0.6697298227979896,0.7603728793604941,0.71406612282494,0.2019369211170328,0.4061521719144028,0.3504899711609364,0.8261535066844816,0.8815102974046173,0.8004852334010805
L_frontalpole,0.4421662075570832,0.7302951346719273,0.5967546849816573,0.6881926456156924,0.7784584938008174,0.884573273490701,0.8488200952482133,0.7152253519574224,0.6008350172411507,0.6899281569539197,0.8241597738955055,0.7364725827927167,0.3909912161021785,0.6767259759583985,0.7743269833825529,0.7460601237089407,0.5801342967070696,0.6106207145430712,0.5654458160135227,0.5400853953574629,0.5519003334747139,0.5589914128952082,0.7351848177456858,0.736194149593687,0.46418610481708933,0.48303468563966123,0.39114161325994845,0.8281032168075657,0.7796934080593491,0.6678515729778781,0.6659006164107815,0.550086245053028,0.7593078006066338,0.7041015301774864,0.6606142334458527,0.6806272686752767,0.8007344344668428,0.6459142157786586,0.749671225519209,0.5805212076854116,0.520954845937382,0.8640014057982826,0.6925799922895927,0.6546554677315567,0.7866297458211982,0.6200385690167846,0.5308532176821364,0.5683442603139,0.5128550581456514,0.4641966375102373,0.5992074188258905,0.859962917629574,0.8049527180316858,0.41551773084681043,0.46353657039768575,0.5148150925004343,0.8572418170864059,0.41076272393482094,0.7916569829017681,0.7430829229478613,0.5611675893907069,0.5710009930058385,0.6597051612675884,0.666099248852801,0.7316446947932473,0.6600207937918685,0.5934847880152844,0.46820412640392844,0.49679068931155757,0.7142379592022092,0.4044458045826547,0.742129505818684,0.5331491651509426,0.42309373307924364,0.5185661668507358,0.6457580645615177,0.6022531648055981,0.5838743931487487,0.503237644068751,0.5891191860934463,0.7169834211524351,0.7475913000388812,0.6570939817544346,0.6775336859573207,0.5128294173854255,0.6094892770065945,0.4273448296584812,0.7518898075296022,0.7096909313026951,0.7094309420255648,0.4657122919053232,0.5658866170007184,0.34545866959074517,0.4836897476335684,0.5076075045165152,0.5981910248877714,0.5241330720750289,0.6295467008557272,0.6094249594683612,0.8316418166923051,0.6592029446989256,0.5406841841390893,0.6485986979850872,0.49974029254407737,0.6838420069752873,0.7758261759446583,0.2198735523991037,0.21156018186246628,0.6332280310214555,0.8537340322101912,0.884116854112619,0.39977005268297333,0.7443445468848503,0.6501563555334988,0.8073488365569849,0.47830676163588703,0.4397833591107827,0.49448321202248297,0.7651515948164496,0.7984326514742524,0.620228361893786
L_temporalpole,0.27016921350841455,0.41049238308090824,0.2146034424697735,0.36676874248502256,0.491693819381073,0.706243778984105,0.8679605337378912,0.37197468250556853,0.410710576492697,0.5020746209220944,0.4210891780694217,0.33848961671892663,0.7794054109370597,0.4118942494082489,0.7032307052929573,0.5130898610097406,0.469956535638967,0.3777563022112971,0.2348551144035517,0.3421122015359799,0.7335279420797344,0.31396430861766284,0.3134424773656001,0.44779625792242345,0.18008414350573917,0.1747041558971781,0.3184825672257589,0.38901209635934264,0.5187851689395117,0.2843253488953795,0.25421065864144304,0.19692293418249418,0.4233033089040649,0.26071714373305666,0.41570525828912386,0.7763599617670005,0.5984110329062046,0.1591236433130464,0.5074842243363759,0.21425046527998115,0.42594069038687127,0.8310818541090773,0.5821036429026764,0.3940783222173627,0.32052337197039277,0.36671358694109496,0.5365474325406788,0.3269610773424943,0.27858789230606823,0.22541541764045267,0.8686708793471295,0.44591898281876136,0.43242065770104654,0.7557243522841688,0.16835731638095078,0.3890657448593033,0.9211607962160228,0.6557091898487218,0.31753944658236394,0.7732997553599502,0.3837731110778642,0.2925370312795048,0.46990591253434144,0.671624325594894,0.4469890759436501,0.452260429411977,0.3725328290105214,0.23137335422373895,0.34804174966903756,0.45702232915292723,0.6941280970827216,0.2942859783849792,0.32480070110767817,0.6936138913537128,0.1547341686557003,0.324136724591588,0.8106172966029076,0.20955361272179487,0.6133052213772494,0.4788664122927433,0.4355446591012764,0.7867159086797734,0.3632499479946886,0.2268988609258306,0.22328638283223978,0.31503876692868854,0.6369771178273261,0.5505042742232742,0.2855519265659077,0.7942613492295935,0.14173920632737605,0.22663082096004472,0.7500064000450838,0.27762591908519635,0.29589903066675594,0.1787956252128576,0.30163455428402913,0.23478906957825038,0.31805945696421395,0.6617185400316654,0.43615552746512326,0.20119850505675194,0.30607140492693036,0.24758967495250403,0.4899855444796597,0.37608281955086603,0.16385396858786314,0.14183446617375697,0.11094618884765763,0.5225838735639088,0.49022599063527555,0.5808978843492074,0.22182746838178127,0.28571406848800995,0.5951656301652789,0.6006132498940888,0.5473416627802669,0.7116241775605378,0.5188045434508182,0.43805899511697294,0.3330826209280057
L_transversetemporal,0.4635979351111705,0.5756255885399997,0.5487165228568269,0.548968015816746,0.7704867133129852,0.7938215048538354,0.8263846228459104,0.7115570178352099,0.6387531393190349,0.6511829785892669,0.664162720764402,0.654253118828557,0.4885702876159499,0.6102484535368481,0.827521314511209,0.750096902368344,0.5634600686782313,0.5604770842442168,0.5078913448869465,0.6073041288498547,0.5289699757352081,0.5794890916860106,0.6588393056275808,0.684348303721504,0.38446328498087773,0.4489557096189549,0.44045480593373565,0.7272173114728108,0.7482374926427617,0.5912621891460602,0.5814667730142052,0.5189391205656823,0.6855782902551599,0.6673164775647438,0.6825477655630466,0.6240013453828388,0.7471176820309408,0.5050794140240714,0.6758608073132932,0.5362394358125243,0.5756109598388691,0.8429843478886498,0.6841946319806023,0.6361338239837707,0.6554219916386707,0.5988916742284193,0.3453558208344913,0.5402433235090113,0.5485274140188499,0.5266233449848313,0.6312625897109848,0.810692934087799,0.7504738997817144,0.6224235919656225,0.47227758940651804,0.5317129455961459,0.8257505943410107,0.4097258896116203,0.652545997996052,0.7519380044646934,0.5932211223551721,0.5169969755511338,0.5654874537760114,0.786728326312352,0.730276686251909,0.631621946663174,0.6502624114040321,0.41753614921560644,0.5027462443969085,0.6944633460184605,0.41228812761744615,0.6049521769620968,0.5554100786765644,0.4018335773743205,0.41468821348070434,0.57341016429417,0.6143600134097303,0.5320755598670807,0.6206955690724193,0.6377620578623583,0.6042340693488524,0.6369035118077974,0.23607136120866726,0.5778747622674588,0.45297521737626845,0.6138576374966049,0.44581471333368783,0.7846779509583325,0.596505721083933,0.6168236662954977,0.4514318906785484,0.5267417001742164,0.44511295249040916,0.4882042313828981,0.5231668367996468,0.519139425535957,0.5423793195270925,0.5159337094396568,0.6191343450408652,0.7828666019060457,0.5854765866172711,0.43596696596428824,0.6107770632798063,0.5026366111713997,0.569638915465941,0.6040690111757391,0.32270750032560747,0.2777156018406907,0.5057485818813287,0.7920891529929945,0.7289655474351503,0.45502695655184877,0.6089964486765441,0.5311281086660008,0.7305389209821215,0.3071691969823301,0.4686867103644303,0.5453399396896207,0.7421005335896099,0.7487840381074172,0.6147033440858083
