label,ABCC12,ABCC8,ABLIM2,ABTB2,ACAN,ACSL6,ACTC1,ACVR2A,ADAM22,ADAM23,ADCY2,ADCY9,ADPRHL1,ADRA1B,ADRA1D,ADTRP,AGO1,AHRR,ALDH1A3,ALKAL2,AMDHD1,AMIGO2,ANK1,ANK3,ANKH,ANKRD29,ANKRD6,ANO3,ANO5,AP3S1,APOC1,APOL2,AR,ARHGAP25,ARHGAP28,ARHGAP4,ARHGAP6,ARHGAP9,ARHGDIG,ARHGEF28,ARPP19,ASB13,ASB2,ASCL2,ASGR2,ATOH7,ATP2B2,ATP2B3,ATP2B4,ATP4A,ATRNL1,B3GALT5-AS1,BAIAP2L2,BAIAP3,BCL11A,BCO2,BEND5,BEND6,BHLHE22,BICDL2,BIRC3,BTG3,BTN2A2,C12orf75,C1QL3,C2CD4C,C2orf27A,C4orf33,C5orf49,C8orf46,CA10,CA4,CABP1,CACNA1H,CACNA2D2,CACNB4,CACNG6,CADPS2,CALN1,CAMK2D,CAMK2G,CAMKK2,CARTPT,CBLN2,CCBE1,CCDC152,CCDC177,CCDC39,CCDC68,CCDC85C,CCNB1IP1,CCNI,CCNO,CCNYL1,CD24,CD6,CD99L2,CDC42SE2,CDH10,CDH11,CDH12,CDH7,CDH9,CDHR1,CDK14,CDKL1,CDR2L,CDS1,CDT1,CEBPA,CELF2,CENPF,CENPJ,CENPVL3,CENPW,CFD,CHCHD6,CHGA,CHML,CHRD,CHRNA3,CIDEA,CKMT1B,CLEC2L,CLEC4G,CLMP,CMAHP,CNR1,CNTN1,CNTN6,COCH,COL13A1,COL5A1,COL5A2,CORO6,COX7A1,CPAMD8,CPLX1,CPLX3,CPNE6,CPNE7,CPNE8,CRABP1,CREM,CRIP2,CRLF1,CRYBA2,CTNNAL1,CTXN3,CUX1,CXorf57,CYP26A1,CYP26B1,DACT1,DAPL1,DCAF11,DCBLD2,DCLK1,DCUN1D2,DDAH2,DDRGK1,DDX10,DENND2D,DIRAS1,DIRAS3,DKFZp779M0652,DMKN,DNAH14,DNAJC12,DNAJC5G,DOC2A,DOC2B,DOK3,DOK6,DPP8,DPYSL3,DUSP3,DYDC2,DYRK2,DYRK3,E2F5,ECHDC3,ECM1,EEPD1,EFCAB1,EFNA5,EFNB2,EFNB3,EFR3A,EGFEM1P,EIF4E1B,EIF5A2,ELFN2,EMG1,EML6,EMX1,ENTPD4,EPB41,EPB41L4B,EPHA3,EPHB2,EPHB6,EPN3,EPOP,ERFE,ERICH1,ERICH6-AS1,ESRRA,ESRRG,ETV6,EXOC6,F12,FABP5,FABP5P3,FABP6,FABP7,FAM110A,FAM110C,FAM131B,FAM162B,FAM167B,FAM20A,FAM217B,FAM71E1,FAM71F1,FAM78B,FAM84A,FAM86C1,FAR2P1,FASTKD1,FBLN7,FBXO32,FBXO33,FER1L4,FES,FGF18,FGF9,FGGY,FILIP1L,FKBP1A,FKBP5,FLT3,FMN1,FMN2,FNDC4,FNDC5,FOXRED2,FRAT1,FREM3,FSTL5,FXYD6,FZD1,GABRA5,GABRB1,GAL,GALNTL5,GATB,GDA,GDF10,GFRA2,GGCT,GGTA1P,GLCCI1,GLDC,GLIPR1,GLIS1,GLOD4,GLP2R,GLRA2,GLS2,GMFB,GMFG,GNB4,GNG10,GNG4,GOLT1A,GPAT3,GPCPD1,GPD2,GPHN,GPR161,GPR20,GPR26,GPRIN2,GPX3,GRIA1,GRID2,GRIK2,GRIN2A,GRIN3A,GSDMB,GSTM3,GSTT1,GTF2F2,GULP1,HAPLN4,HBQ1,HCN1,HCN4,HDAC9,HES6,HEYL,HPCAL4,HR,HRH1,HS3ST1,HSD11B1L,HSPA4L,HSPB3,HSPB8,HTR1A,HTR1F,HTR2C,ICA1,IDS,IER5,IFFO1,IFI27L2,IFNLR1,IGFBP2,IL13RA2,INTS4P1,IPW,ISOC1,ITGB1BP1,ITPR1,JDP2,KALRN,KANK4,KCNA1,KCNA2,KCNA3,KCNA5,KCNAB3,KCNB1,KCNC1,KCNC3,KCNG1,KCNH4,KCNH5,KCNH6,KCNK12,KCNMB2,KCNMB4,KCNN3,KCNQ5,KCNS1,KCNS2,KCTD12,KCTD4,KCTD9,KIF17,KIF21B,KIRREL2,KLF12,KLF6,KLF9,KLHDC8B,KLHL13,KLK10,KLK7,KRT31,L2HGDH,LAG3,LCA5,LCP2,LGALS1,LIMK2,LINC00260,LINC00473,LINC00507,LINC00599,LINC01102,LINC01116,LINC01140,LINC01197,LINC01296,LINC01637,LINC02217,LMO3,LOC100129291,LOC100506100,LOC100506124,LOC100507351,LOC285097,LOC729737,LOXL1,LRCH2,LRPAP1,LRRC2,LRRC36,LRRC38,LRRC3B,LRRC49,LRRC56,LRRN2,LUZP1,LUZP2,LXN,LY6D,LY6H,LY86-AS1,LYNX1,LYPD5,LYPD8,LYSMD4,MADCAM1,MAGI2-AS3,MAGI3,MAOB,MAPK10,MARCKS,MARF1,MAST4,MCF2L,MCUB,MEDAG,MEIS3,MESP1,MET,MFGE8,MGST1,MGST2,MIAT,MIR124-2HG,MIR29B2CHG,MIR600HG,MKL2,MKX,MLIP,MMD,MOB1B,MOK,MPP1,MROH5,MSANTD1,MTCH1,MTCL1,MUM1L1,MX1,MYB,MYBPHL,MYH7,MYH7B,MYO15A,MYOM2,MYOZ3,NANOS1,NAT8L,NCALD,NCOA3,NECAB2,NEFH,NEFM,NEGR1,NELL1,NEURL1B,NEXN,NFIC,NGB,NIPAL2,NKAIN4,NKD2,NKX1-2,NKX6-3,NNAT,NOL4,NOS2,NOV,NOXO1,NPPA,NPTX2,NPTXR,NPY1R,NR3C1,NR3C2,NREP,NRP1,NT5M,NTSR1,NUDT11,NUDT14,NUDT4,NUPR1,NWD2,ONECUT2,OPRM1,OR14I1,OR2L3,OSBPL1A,OSBPL3,OSTF1,OVOL2,P2RX6,P2RX6P,PBX4,PCBD1,PCDH17,PCDH19,PCDH20,PCED1B,PCNT,PCP4,PCSK1,PCSK5,PDE2A,PDE4A,PDP1,PDYN,PEA15,PELI3,PGAP1,PHLDA2,PHYH,PID1,PIF1,PINLYP,PIRT,PKD2L1,PKIA,PKNOX2,PLAGL1,PLCB2,PLCH1,PLEKHH3,PLEKHM2,PLPPR2,PLPPR3,PLPPR4,PLXDC1,PM20D2,PNKD,PNLDC1,PNMT,PNPLA3,POLR2L,POPDC3,POU6F1,POU6F2,PPARGC1A,PPEF1,PPFIA4,PPL,PPM1M,PPP4R4,PPTC7,PRKCB,PRKCD,PRKCG,PRMT7,PRO1804,PRPH2,PRR5,PRRX1,PRSS35,PTER,PTGER3,PTPN3,PTPRA,PTPRR,PURB,PVALB,PYDC1,PYGL,RAB24,RAB27B,RAB36,RAB37,RAD54B,RAMP3,RAP2B,RAPGEF4,RASAL1,RASGEF1B,RASGEF1C,RASIP1,RASL11B,RBBP4,RBMS1,RBP4,RCSD1,RELL2,RET,RFPL2,RFTN1,RGS22,RGS4,RGS6,RHBDL3,RHOBTB2,RIIAD1,RILP,RILPL2,RIMKLA,RIOX2,RIPOR2,RNF150,RNF157,RNF165,ROBO1,RORA,RORB,RPS6KA3,RRAS2,RRP7A,RSPH9,RSPO2,RSPO4,RSRC1,RSU1,RTKN2,RTP1,S100A10,S100Z,SCARA5,SCGN,SCN1A,SCN1B,SCN3B,SCN4B,SCN9A,SCRT1,SEL1L3,SELENOW,SEMA4F,SEMA7A,SERPINF1,SERTAD4,SERTAD4-AS1,SERTM1,SETBP1,SGIP1,SH3BGRL3,SHD,SHISAL1,SHROOM2,SHROOM3,SIL1,SKAP1,SKIDA1,SLA,SLC16A2,SLC16A6,SLC16A7,SLC17A6,SLC17A8,SLC22A10,SLC22A18,SLC22A9,SLC24A2,SLC25A12,SLC25A37,SLC26A11,SLC26A4,SLC26A4-AS1,SLC30A10,SLC30A3,SLC38A11,SLC39A13,SLC47A1,SLC4A3,SLCO2A1,SLCO4A1,SLIT1,SLIT3,SLN,SMARCD3,SNCA,SNX7,SOAT1,SOHLH1,SORBS2,SORCS1,SORL1,SOWAHA,SOX11,SPHK2,SPHKAP,SPON2,SPRN,SPTSSB,SSTR1,ST3GAL1,ST3GAL6,ST6GALNAC5,ST8SIA1,STAC2,STAMBPL1,STARD5,STAT4,STAU2,STEAP1,STEAP2,STRBP,STUM,STX17-AS1,STX19,STX1A,STXBP5L,SUGP2,SULF2,SUSD5,SV2C,SVOP,SYCP2,SYN3,SYNE4,SYNPR,SYT12,SYT17,SYT2,SYT6,SYTL2,TBC1D24,TBC1D26,TBR1,TC2N,TCEA3,TCERG1L,TDRD1,TDRD9,TENM2,TENM3,TESPA1,TEX29,TEX30,TFAM,TFPT,TFRC,TG,THAP10,TIFA,TIGAR,TINCR,TKFC,TMEM132E,TMEM150C,TMEM158,TMEM159,TMEM176A,TMEM196,TMEM200A,TMEM263,TMSB10,TMTC1,TNFRSF11A,TNFRSF25,TNNT2,TOM1L1,TOX,TPBG,TPK1,TPTE2P1,TPTE2P6,TRIM7,TRMT9B,TRPC3,TSHZ2,TSHZ3,TSPAN2,TSPAN33,TTC39C,TUNAR,TYRO3,UBE2QL1,UCHL3,UG0898H09,UHMK1,UNC5B-AS1,UPP1,URM1,VAMP1,VAT1,VAT1L,VAV1,VAV3,VIPR2,VIT,VSIG10L,VSTM2L,VWA5A,WDR6,WDR66,WDR86,WDR97,WFDC1,WNT10B,WNT3,XKR4,XYLT1,YPEL1,ZADH2,ZBBX,ZBTB16,ZBTB21,ZC3HAV1,ZCCHC12,ZCCHC18,ZFYVE28,ZIC1,ZMAT4,ZNF226,ZNF362,ZNF365,ZNF398,ZNF677,ZNF706,ZNF831,ZSCAN9,ZYX
7Networks_LH_Vis_1,0.5152171012524821,0.48954593187658535,0.3646534715015856,0.3501496008298171,0.2815186642563623,0.46975889154168843,0.3624047055769894,0.7090408459562885,0.44960950103347735,0.3232892730628032,0.5771499175936267,0.47597268561382,0.34181814223223106,0.4393110554032733,0.3272265987579888,0.5045780778142986,0.4347966429527781,0.5276242582259004,0.32492879327595325,0.649009485827036,0.23972732709210298,0.391118660486081,0.42112731858086244,0.6280948959884688,0.38216635271846194,0.3275155394646721,0.7342092059528245,0.5447567105247453,0.4765406973204556,0.6509506225953333,0.5563285036899676,0.2960187375246615,0.2136284824767195,0.3580094254054385,0.5374299327742903,0.518004998196083,0.7094968441281001,0.4022721155019362,0.5717833533049685,0.5922515483460115,0.5090137639331928,0.37570356876555516,0.42851009891519154,0.5734010164836202,0.38835325399709847,0.6722927226058313,0.4571576418818586,0.4270686371836628,0.6830543876510929,0.35721226994861704,0.46694265385412265,0.4333792065685913,0.5681382054634188,0.5933213080138169,0.6092446038443383,0.4294890433525049,0.529855376125308,0.47915246249608484,0.7490731200202566,0.5015702281180691,0.600086798909602,0.5334270911562138,0.3513418465315801,0.6049611634346339,0.6266692682738002,0.6793683163255647,0.43533794876961646,0.4397646644524524,0.5500410416421901,0.5613031080311196,0.5523081126563517,0.4948792175911357,0.47877136540305093,0.528261991312498,0.3614148229554517,0.452355743494206,0.4409825849934698,0.5497639377048585,0.7290761590012594,0.7230000310315318,0.47756850094877284,0.4611117106335698,0.44865888673113835,0.3767932389762621,0.6105450122169741,0.42916473767480595,0.5990982827093058,0.33509108928354964,0.4863688203388635,0.5927070157280506,0.4733392483840682,0.4592723330978905,0.45363294729453346,0.5231824133395927,0.7380522281047505,0.4288836230070692,0.321967969179589,0.5814869165631116,0.7050978584119978,0.550730825584106,0.4529199107677962,0.39258706023094153,0.509474665463763,0.48798549649014716,0.47202881088993115,0.5693616278357211,0.38035204033757025,0.4109663948573441,0.2897634860005322,0.5291749072315161,0.289274114580193,0.5084398823065351,0.5463433247050182,0.5356564969557791,0.7078475297481458,0.5960739048668913,0.6132363421305006,0.4146401904593573,0.46342211531526795,0.5959014611520811,0.526747447731205,0.4344868530047507,0.4738933314309402,0.37167762370057456,0.7063864859612065,0.4953432172793424,0.31202023998132195,0.6441922758572822,0.7344677531102687,0.4985090050783507,0.5893205723495302,0.4241390951754431,0.47022518496753035,0.5012837922830234,0.3972115606837687,0.5553717426984744,0.5189910804990311,0.37817140417639794,0.6830014612089342,0.7339203669556708,0.6375421537119864,0.42513084428922937,0.29886393983071824,0.5638902454755537,0.5800802403799856,0.4535675124399192,0.29959064865552515,0.4943837168137076,0.28826345621572164,0.38002076070129226,0.484693260075407,0.5229643430993834,0.6288989864799537,0.674801673989978,0.46047820360584346,0.5993301900486291,0.3460930809185218,0.539630892178547,0.4456243275744393,0.4902725448135634,0.5830869132416078,0.5820865425368736,0.27806887303810585,0.37365007574290304,0.5623716705379503,0.5448255549313699,0.3910164582987789,0.5922773386226384,0.6148812825096615,0.4047752583688768,0.7003686209465382,0.609684910440431,0.29708050901422817,0.6116892165673923,0.4598273228157265,0.5401432380544324,0.5548185376991832,0.6254888360554908,0.5575434366171271,0.585787008251559,0.5687885430195252,0.6817058561853085,0.37942592197211006,0.40242716802716244,0.6049596068490347,0.43984912938002063,0.6351522582755827,0.6065623320197796,0.4838583399611554,0.4540011598141323,0.47446187630207715,0.2972492103920407,0.6732444334446019,0.4347440159760943,0.5835773973642207,0.5024039787591575,0.4386313826589456,0.36504110637538995,0.6570574667694524,0.5360941522897579,0.3543859418412501,0.38808975557519987,0.277752280239084,0.6268234857126539,0.7395075168426174,0.46438011665093937,0.5988667219596733,0.3704398098053261,0.38851634043756694,0.38380404117229244,0.6794166305391882,0.6591537175704248,0.619762707890763,0.6095162525896097,0.34256205625165265,0.7987491062056161,0.4230207419917073,0.6551004301524852,0.529814506119171,0.5330737961451582,0.4794697913555168,0.4826866583943438,0.5061330990343205,0.5203693369752076,0.5948529719274647,0.5111677139287388,0.5044717831777913,0.5115928663521064,0.4096449226654358,0.4388168689818954,0.4401200142379733,0.3141335041100206,0.370565227261799,0.32169958139310845,0.3926352145737992,0.3070301049220996,0.45074111753023605,0.5487793654110392,0.5525334187172186,0.594005025603247,0.33218535352442025,0.45620242148307527,0.4641465443689392,0.48914889926589405,0.5055237007255597,0.4682123718174485,0.6220126826047198,0.40659189538525525,0.3801100402406827,0.4555794138691911,0.7155192252650928,0.66641211255848,0.6763041764929061,0.634528608982099,0.28875857042783976,0.555657117139556,0.4984810682118889,0.7315337092527621,0.5759828649369538,0.5277823812334949,0.6780594484090882,0.48745210747348855,0.45830828655514083,0.5373055164585598,0.45614765577056443,0.5621524414659974,0.6510234099626753,0.6903240515992138,0.689785056365633,0.5569222766782731,0.671173919549959,0.556429476530693,0.5202295087786878,0.6264030535376598,0.5558116002918599,0.551268748645937,0.39700492257108194,0.38873430606092924,0.6904848126030796,0.5804239706582006,0.4152636734647695,0.28886126671982454,0.4611958055965033,0.5102539405246763,0.2742216583061151,0.6902999409487416,0.571766270055565,0.6755779181933539,0.5110966955530282,0.5994859695692709,0.49314505065753117,0.527836492446148,0.34511029872831317,0.5486140913179143,0.4227911354503479,0.37928580346463164,0.560462386564078,0.5159582192008426,0.39619059615632474,0.4767348422181912,0.33616354308630636,0.4571817863184651,0.7144089479087498,0.360758269967731,0.6633278545256037,0.5861058552103476,0.5831356996538958,0.444452901710308,0.609318935529861,0.2797257274225176,0.7163746903176067,0.5188204596602786,0.5636574135200432,0.5136353720374859,0.519620458428465,0.48584453424207835,0.47796485069968453,0.530549072834128,0.31390261794725227,0.36244669133979396,0.5646402157315746,0.5096770117974952,0.4017962710085512,0.4995962441090616,0.47774119733818554,0.5092655575656937,0.3524502336523449,0.40640374991498446,0.3100099471511489,0.4006957362027439,0.41484379063923105,0.4105849700461351,0.3847016080589561,0.4591780574156077,0.46267920300099014,0.4137468339015207,0.4044473151219088,0.7081927095213428,0.34220800848588356,0.44785690671452555,0.2562204662610624,0.5366267742948353,0.5233836991304873,0.5995363263161297,0.5387675371098061,0.3670972114854085,0.5319115398303712,0.4672563641041483,0.6289135641848451,0.6755038812905001,0.3325514656251697,0.4935920919781284,0.6435034757024906,0.5935781817506276,0.2666274372439599,0.5605513743639077,0.45774067358397547,0.5253901576991062,0.5162311863682579,0.5463667398137547,0.5878942105022583,0.4447818053009743,0.5284061405802505,0.3281628769620323,0.3928543329200516,0.293053496619251,0.29621328640740513,0.5309031814500801,0.650739897335446,0.48657230642011023,0.5310136152499297,0.5398947862420307,0.39074849973023534,0.44372602774212266,0.5176561704101681,0.6009262202590404,0.45958624591555025,0.43376156753846273,0.6369021519622804,0.5315344839637478,0.7061257708870499,0.6297272821927425,0.4893240460474433,0.6449675633005849,0.5465421542901258,0.4254407621030565,0.5740019765145593,0.6174868017245928,0.3636206044842001,0.6113234318362027,0.5747769910664534,0.419606221701956,0.6858246037961689,0.4292740128773034,0.7371093822861062,0.5412821196038736,0.42970280470427563,0.5802940965826934,0.7355602578530918,0.444496813922118,0.6338860977698163,0.5511842746568273,0.37886481769439034,0.3213124087771269,0.5190614648475446,0.40873636583639,0.4089049390157324,0.4195118871097334,0.39512079251150034,0.5588125930551369,0.5398797048290344,0.6082002351202923,0.40267479536351686,0.43212889855183884,0.4898471665036584,0.5085731362917636,0.31522623842358716,0.6576359956059901,0.6353978518932778,0.7607262183648028,0.3368320255301018,0.5228754389880171,0.28890820409340795,0.5199615879393263,0.47222804421316766,0.43150013730063147,0.47944732639024257,0.5551743988707311,0.38186872011745593,0.6979772834250726,0.6700318123350462,0.6637174157003242,0.5198182802098633,0.3873732216215946,0.34790527206069805,0.5270194344662613,0.5762140211222344,0.4414370310748949,0.5152193940646334,0.30170215308346665,0.4843744873472957,0.4918666984625543,0.5242253750644007,0.3364380540526759,0.3837373091290453,0.5151516870135769,0.37288879217190113,0.5264586439722244,0.3858444092095253,0.48205852905775126,0.414582400464581,0.5964978674968426,0.34123594385276607,0.4211825215937261,0.6035256154054085,0.6899007969946416,0.6908478007200025,0.3940392073158529,0.3645354158532925,0.3161999617148919,0.5408730197633672,0.559251541056547,0.5062113511801126,0.31714083335959825,0.46593264361615067,0.6371875783509752,0.6543841489627247,0.48701471404411184,0.6631414675749115,0.5475980329652672,0.5916616750405372,0.6676658912742498,0.6453749265119012,0.49717849424473154,0.4372904790118737,0.48668770015066337,0.5126608906259233,0.44746941356626135,0.3871307595077127,0.5835058715538768,0.6093326900963248,0.5353944441868762,0.5327825192100432,0.5874588211594226,0.5804707133755803,0.15394012329366952,0.40199630183461593,0.5032460695752804,0.41753917067912544,0.4657233872400784,0.36979024644335684,0.4471714189311735,0.44891133759794516,0.29079455115879566,0.46611376340829364,0.5972785544145344,0.47306386406590334,0.48075926317306744,0.6293810333044699,0.5064986527977725,0.4957058085400016,0.5036438188914699,0.36849634427772476,0.4261573863884827,0.5764453312160106,0.6479703471392407,0.4050391748211095,0.4401314102190284,0.696474678257566,0.6276006450920385,0.410754218135348,0.6725529520014139,0.40381339694105495,0.3966028993322272,0.7165278157574125,0.2587994801322638,0.5831300027787618,0.4380666438058663,0.6349368309740197,0.67163300341147,0.5508408402584509,0.4324122726255834,0.550136258937612,0.48662048354712795,0.38504203654689234,0.5129729719116546,0.6600375947989872,0.6066666654195749,0.6996180918144436,0.38702313141909866,0.5416964797284486,0.3500877599490598,0.25008145716643876,0.5423705457480491,0.5604518070835739,0.5657936070641023,0.44644479019103245,0.521648266587737,0.4038107296790114,0.34192535115595596,0.6176639556999365,0.5497581738388684,0.520643707768934,0.6931682243687867,0.6680629173753697,0.336354082944793,0.449690734832803,0.7058657785442272,0.6493633927175538,0.4739290433288632,0.4916953137764239,0.6577811112784429,0.5669819588978492,0.2662943880951767,0.5045432026415696,0.6087849233241187,0.5753492711794274,0.569441626512401,0.6881822697082814,0.7806234540272153,0.5124168340823223,0.4678531573045874,0.7102573902084227,0.5468103549997331,0.5038773782378191,0.7316155417163821,0.595935814510993,0.4083333356960932,0.3287351892406566,0.3550193993277824,0.6479980139717707,0.6275116360232861,0.6478989854762011,0.4952356250199559,0.531502110768565,0.613204499773053,0.7466350060789008,0.5166294191914848,0.22849521156949718,0.6049869555143328,0.4750500667838154,0.38922488309489894,0.35751717236416436,0.440617163615554,0.5849322221742417,0.4419728726005032,0.6744301928524566,0.4491686162454956,0.3357001314148602,0.29601027585987677,0.6190311712772328,0.2581376865576253,0.6864314170800689,0.3323732517502323,0.5665632209134411,0.6753453725812569,0.6817307380905504,0.3489818304936434,0.5868276872782613,0.4525097093395898,0.45994746715951185,0.4942749663707598,0.4894942278686747,0.5896426499977062,0.5619194420453745,0.6154682481948058,0.5544513217309014,0.48282691484213336,0.4494503777029016,0.5608623080087786,0.3926200073618029,0.37416780108347636,0.6092406104608572,0.4976369320258954,0.5157634138752302,0.5960154294072396,0.3432324397941944,0.4131544509137221,0.6848585136808895,0.40102697240715307,0.6203712251306208,0.3723066274780189,0.6910901722440412,0.5681743713681608,0.6287264161794089,0.46046291516201915,0.5259797618608623,0.307781970878696,0.3053141077574349,0.6462054715107584,0.5452931589842828,0.4587095451769581,0.5056048013730706,0.3345809201445958,0.5631438669125827,0.47814662876549613,0.534516542551202,0.4460294114853267,0.3655310995496983,0.41929664080136425,0.6484573576532032,0.6953664824797139,0.3094623284679306,0.5099051238054091,0.4118450273773788,0.5106790213336837,0.5839378384266104,0.37037351850708067,0.6252988517511918,0.3116197903868367,0.4633745125906454,0.3326192243570695,0.5171707074080135,0.6119787627109893,0.6451300173088966,0.5493263051324984,0.5486929312117347,0.4304996450830867,0.34627671662499465,0.36410162007070906,0.5778749196052879,0.35892426836676544,0.3867328655184894,0.6347055426673922,0.7694088758061319,0.5390801797452702,0.5943179156154172,0.6711448182122165,0.5256678063677718,0.2878387027624612,0.5270117897109555,0.6499190991032693,0.4649563148430042,0.4369483874878151,0.7043317143645219,0.5502152342938924,0.34604158510461946,0.644620703268724,0.572367638775722,0.5882705647322488,0.4266609442841803,0.5953340464281155,0.4792628635156655,0.539797350105264,0.6236412573596176,0.4324032623603502,0.415186676883581,0.5836761942205477,0.42963445990355414,0.5002623514867782,0.4644098091162226,0.4364927038028683,0.44846295321579094,0.5060446702895497,0.5504177050470715,0.6586135891734586,0.3131783466185407,0.6814388139139426,0.617975954424452,0.46276373116637615,0.5847526826885737,0.37692792123842195,0.22785175988319803,0.6471885677662216,0.4431202644120085,0.6056293543496561,0.4076891213899017,0.48651913841223854,0.5193853188240913,0.6748660263004291,0.28850243772938683,0.3726553842621938,0.6815652174081083,0.6441202126393742,0.6242275317241018,0.45723992754471093,0.4067508249571746,0.5232303649249382,0.5199125038788649,0.2617813501422772,0.6401175924023258,0.6025091641457175,0.6257928897680962,0.4939153353040347,0.47180855684092,0.39008480355704217,0.418305029116834,0.5946898669763887,0.49423955600135194,0.619865024062389,0.3704995239283493,0.4602577684094232,0.4719563044546246,0.43766183144471876,0.6734416623831719,0.5177750267764495,0.5152278050693337,0.6252439871922578,0.666949712005,0.5071505169328206,0.38055563388755526,0.7260750721014708,0.568496198110389,0.6315214115319957,0.5782793226256179,0.5758861032786783,0.5072375829952452,0.32105390970080566,0.5356640270166975,0.455051497120397,0.295866148669551,0.4166100430248987,0.6188809506700145,0.34856997485333335,0.45917731973948683,0.5026186680699698,0.36296751845970193,0.5469472984078906,0.6328689111739708,0.4816146540926665,0.5354683276067423,0.5208101559702418,0.47928351570913974,0.7026622338515992,0.5238152102343011,0.7079180447042265,0.5134927070253286,0.5358166597055748,0.605974562045153,0.4350504994516426,0.4407302777317834,0.2736132985416819,0.3443825457182858,0.5269426961715841,0.5247587304749747,0.41874280906856604,0.4340171579863968,0.4800275189348222,0.5895319532434516,0.5107994215600068,0.41922085119874114,0.5399241222582061,0.5532027334050327,0.6124924951767645,0.6968385106069638,0.44515706260374827,0.636995462444659,0.4928177968523071,0.5905896573342837,0.6505239178841334,0.6432488998918436,0.4893286036461019,0.4077161945654079,0.5301732068021539,0.2931863790740687,0.45131921246916873,0.5432720354963078,0.59037422100774,0.5200918815104895,0.3489134303828172,0.3150401596010605,0.5409674683557114,0.5027987641047724,0.44611768882402986,0.4990520127184394,0.6731826257125766,0.6852983954054755,0.6390194976649795,0.37972247616460014,0.43895638497686984
